run	id
ptyr411	AID1599-fq1
ptyr411	AID5644-fq1
ptyr411	AID3356-fq1
ptyr411	AID7018-fq1
ptyr411	AID3356-fq2
ptyr411	AID7525-fq1
ptyr411	AID7630-fq1
ptyr411	AID5205-fq1
ptyr411	AID9132-fq1
ptyr412	AID1406-fq1
ptyr412	AID1925-fq1
ptyr412	AID5102-fq1
ptyr412	AID8420-fq1
ptyr412	AID2580-fq1
ptyr412	AID5665-fq1
ptyr412	AID5829-fq1
ptyr412	AID6382-fq1
ptyr413	AID1829-fq1
ptyr413	AID4411-fq1
ptyr413	AID5319-fq1
ptyr413	AID5173-fq1
ptyr413	AID4717-fq1
ptyr413	AID5173-fq2
ptyr413	AID0049-fq2
ptyr413	AID6125-fq1
ptyr413	AID0049-fq1
ptyr413	AID7171-fq1
ptyr414	AID0232-fq1
ptyr414	AID5626-fq1
ptyr414	AID5858-fq1
ptyr414	AID9044-fq1
ptyr414	AID4650-fq1
ptyr414	AID8035-fq1
ptyr414	AID6224-fq1
ptyr414	AID7800-fq1
ptyr415	AID0427-fq1
ptyr415	AID3975-fq1
ptyr415	AID8031-fq1
ptyr415	AID4208-fq1
ptyr415	AID5732-fq1
ptyr415	AID5732-fq2
ptyr415	AID3975-fq2
ptyr415	AID3629-fq1
ptyr415	AID3629-fq3
ptyr415	AID3629-fq2
ptyr415	AID8981-fq1
ptyr415	AID8981-fq2
ptyr415	AID4725-fq1
ptyr415	AID7597-fq1
ptyr416	AID0956-fq1
ptyr416	AID0956-fq2
ptyr416	AID3732-fq1
ptyr416	AID1765-fq1
ptyr416	AID1765-fq2
ptyr416	AID5471-fq1
ptyr416	AID4931-fq1
ptyr416	AID6622-fq1
ptyr416	AID5749-fq1
ptyr416	AID8202-fq1
ptyr416	AID8065-fq1
ptyr416	AID5471-fq2
ptyr417	AID1116-fq2
ptyr417	AID5130-fq2
ptyr417	AID1248-fq1
ptyr417	AID4953-fq1
ptyr417	AID1976-fq1
ptyr417	AID7710-fq1
ptyr417	AID5130-fq1
ptyr417	AID6740-fq1
ptyr417	AID6243-fq1
ptyr417	AID6243-fq2
ptyr417	AID1116-fq1
ptyr417	AID7207-fq1
ptyr418	AID0658-fq1
ptyr418	AID0658-fq2
ptyr418	AID2876-fq1
ptyr418	AID8672-fq1
ptyr418	AID9022-fq1
ptyr418	AID4012-fq1
ptyr418	AID6387-fq1
ptyr418	AID6842-fq1
ptyr418	AID7840-fq1
ptyr418	AID7426-fq1
ptyr419	AID2151-fq1
ptyr419	AID4288-fq1
ptyr419	AID4984-fq2
ptyr419	AID7684-fq2
ptyr419	AID5071-fq2
ptyr419	AID5071-fq1
ptyr419	AID9102-fq3
ptyr419	AID9102-fq2
ptyr419	AID9102-fq1
ptyr419	AID4984-fq1
ptyr419	AID7684-fq1
ptyr419	AID3182-fq1
ptyr419	AID5412-fq1
ptyr419	AID1450-fq1
ptyr41	AID3755-fq1
ptyr41	AID3755-fq2
ptyr41	AID6808-fq1
ptyr41	AID6401-fq1
ptyr41	AID6166-fq1
ptyr41	AID6926-fq1
ptyr41	AID7953-fq1
ptyr41	AID3897-fq1
ptyr41	AID3897-fq2
ptyr41	AID6733-fq1
ptyr41	AID6733-fq2
ptyr420	AID0492-fq1
ptyr420	AID1989-fq1
ptyr420	AID1616-fq1
ptyr420	AID2858-fq1
ptyr420	AID7626-fq1
ptyr420	AID6610-fq1
ptyr420	AID3693-fq1
ptyr420	AID1989-fq2
ptyr420	AID1989-fq3
ptyr420	AID6412-fq1
ptyr421	AID0891-fq1
ptyr421	AID4887-fq1
ptyr421	AID1109-fq1
ptyr421	AID5480-fq1
ptyr421	AID8232-fq1
ptyr421	AID4887-fq2
ptyr421	AID4838-fq2
ptyr421	AID4838-fq1
ptyr421	AID8689-fq1
ptyr421	AID8689-fq2
ptyr421	AID2374-fq1
ptyr421	AID3064-fq1
ptyr422	AID0649-fq2
ptyr422	AID2946-fq1
ptyr422	AID3499-fq1
ptyr422	AID1361-fq1
ptyr422	AID6037-fq1
ptyr422	AID3034-fq1
ptyr422	AID6216-fq1
ptyr422	AID2102-fq1
ptyr422	AID2245-fq1
ptyr422	AID0649-fq1
ptyr423	AID0543-fq1
ptyr423	AID0543-fq2
ptyr423	AID0665-fq1
ptyr423	AID0665-fq2
ptyr423	AID4968-fq1
ptyr423	AID5538-fq1
ptyr423	AID2800-fq1
ptyr423	AID4321-fq1
ptyr423	AID5527-fq2
ptyr423	AID5677-fq1
ptyr423	AID5527-fq1
ptyr423	AID5303-fq1
ptyr424	AID1308-fq1
ptyr424	AID3022-fq1
ptyr424	AID5754-fq1
ptyr424	AID5754-fq3
ptyr424	AID5754-fq4
ptyr424	AID5754-fq5
ptyr424	AID5754-fq2
ptyr424	AID6046-fq1
ptyr424	AID8264-fq1
ptyr424	AID8264-fq2
ptyr424	AID3136-fq1
ptyr424	AID3374-fq2
ptyr424	AID3374-fq1
ptyr424	AID1702-fq1
ptyr424	AID8227-fq1
ptyr425	AID1840-fq1
ptyr425	AID4216-fq1
ptyr425	AID4242-fq1
ptyr425	AID8529-fq1
ptyr425	AID5908-fq1
ptyr425	AID4644-fq1
ptyr425	AID2334-fq1
ptyr425	AID8948-fq1
ptyr425	AID3388-fq1
ptyr426	AID2657-fq1
ptyr426	AID2949-fq1
ptyr426	AID4808-fq1
ptyr426	AID6046-fq1
ptyr426	AID3022-fq1
ptyr426	AID3136-fq1
ptyr426	AID3374-fq2
ptyr426	AID3374-fq1
ptyr426	AID1702-fq1
ptyr426	AID8227-fq1
ptyr427	AID2324-fq1
ptyr427	AID6365-fq1
ptyr427	AID6365-fq2
ptyr427	AID6365-fq3
ptyr427	AID2368-fq1
ptyr427	AID7859-fq1
ptyr427	AID3042-fq1
ptyr427	AID3042-fq2
ptyr427	AID7808-fq2
ptyr427	AID4544-fq1
ptyr427	AID6097-fq1
ptyr427	AID5208-fq1
ptyr427	AID7808-fq1
ptyr427	AID7808-fq3
ptyr428	AID2324-fq1
ptyr428	AID6365-fq1
ptyr428	AID6365-fq2
ptyr428	AID6365-fq3
ptyr428	AID2368-fq1
ptyr428	AID7859-fq1
ptyr428	AID3042-fq1
ptyr428	AID3042-fq2
ptyr428	AID7808-fq2
ptyr428	AID4544-fq1
ptyr428	AID6097-fq1
ptyr428	AID5208-fq1
ptyr428	AID7808-fq1
ptyr428	AID7808-fq3
ptyr429	AID2324-fq1
ptyr429	AID6365-fq1
ptyr429	AID6365-fq2
ptyr429	AID6365-fq3
ptyr429	AID2368-fq1
ptyr429	AID7859-fq1
ptyr429	AID3042-fq1
ptyr429	AID3042-fq2
ptyr429	AID7808-fq2
ptyr429	AID4544-fq1
ptyr429	AID6097-fq1
ptyr429	AID5208-fq1
ptyr429	AID7808-fq1
ptyr429	AID7808-fq3
ptyr42	AID5140-fq1
ptyr42	AID7023-fq2
ptyr42	AID6875-fq1
ptyr42	AID8357-fq2
ptyr42	AID6875-fq2
ptyr42	AID8357-fq1
ptyr42	AID5541-fq1
ptyr42	AID6590-fq1
ptyr42	AID6590-fq2
ptyr42	AID5730-fq2
ptyr42	AID7861-fq2
ptyr42	AID7861-fq1
ptyr42	AID5730-fq1
ptyr42	AID7023-fq1
ptyr430	AID2324-fq1
ptyr430	AID6365-fq1
ptyr430	AID6365-fq2
ptyr430	AID6365-fq3
ptyr430	AID2368-fq1
ptyr430	AID7859-fq1
ptyr430	AID3042-fq1
ptyr430	AID3042-fq2
ptyr430	AID7808-fq2
ptyr430	AID4544-fq1
ptyr430	AID6097-fq1
ptyr430	AID5208-fq1
ptyr430	AID7808-fq1
ptyr430	AID7808-fq3
ptyr431	AID2324-fq1
ptyr431	AID6365-fq1
ptyr431	AID6365-fq2
ptyr431	AID6365-fq3
ptyr431	AID2368-fq1
ptyr431	AID7859-fq1
ptyr431	AID3042-fq1
ptyr431	AID3042-fq2
ptyr431	AID7808-fq2
ptyr431	AID4544-fq1
ptyr431	AID6097-fq1
ptyr431	AID5208-fq1
ptyr431	AID7808-fq1
ptyr431	AID7808-fq3
ptyr432	AID2324-fq1
ptyr432	AID6365-fq1
ptyr432	AID6365-fq2
ptyr432	AID6365-fq3
ptyr432	AID2368-fq1
ptyr432	AID7859-fq1
ptyr432	AID3042-fq1
ptyr432	AID3042-fq2
ptyr432	AID7808-fq2
ptyr432	AID4544-fq1
ptyr432	AID6097-fq1
ptyr432	AID5208-fq1
ptyr432	AID7808-fq1
ptyr432	AID7808-fq3
ptyr433	AID2324-fq1
ptyr433	AID6365-fq1
ptyr433	AID6365-fq2
ptyr433	AID6365-fq3
ptyr433	AID2368-fq1
ptyr433	AID7859-fq1
ptyr433	AID3042-fq1
ptyr433	AID3042-fq2
ptyr433	AID7808-fq2
ptyr433	AID4544-fq1
ptyr433	AID6097-fq1
ptyr433	AID5208-fq1
ptyr433	AID7808-fq1
ptyr433	AID7808-fq3
ptyr434	AID2324-fq1
ptyr434	AID6365-fq1
ptyr434	AID6365-fq2
ptyr434	AID6365-fq3
ptyr434	AID2368-fq1
ptyr434	AID7859-fq1
ptyr434	AID3042-fq1
ptyr434	AID3042-fq2
ptyr434	AID7808-fq2
ptyr434	AID4544-fq1
ptyr434	AID6097-fq1
ptyr434	AID5208-fq1
ptyr434	AID7808-fq1
ptyr434	AID7808-fq3
ptyr435	AID1364-fq1
ptyr435	AID8402-fq1
ptyr435	AID1802-fq1
ptyr435	AID9110-fq1
ptyr435	AID4436-fq1
ptyr435	AID5585-fq1
ptyr435	AID6982-fq1
ptyr435	AID6726-fq1
ptyr435	AID6726-fq2
ptyr435	AID2666-fq1
ptyr435	AID4542-fq1
ptyr436	AID0951-fq1
ptyr436	AID2175-fq1
ptyr436	AID1954-fq1
ptyr436	AID5096-fq1
ptyr436	AID6526-fq1
ptyr436	AID2715-fq1
ptyr436	AID2871-fq1
ptyr436	AID4730-fq1
ptyr436	AID2249-fq1
ptyr436	AID1393-fq1
ptyr437	AID0161-fq1
ptyr437	AID1142-fq1
ptyr437	AID7255-fq1
ptyr437	AID7255-fq2
ptyr437	AID0174-fq1
ptyr437	AID7795-fq1
ptyr437	AID5540-fq1
ptyr437	AID8263-fq1
ptyr437	AID7369-fq2
ptyr437	AID1395-fq1
ptyr437	AID1395-fq2
ptyr437	AID2433-fq1
ptyr437	AID2433-fq2
ptyr437	AID2433-fq3
ptyr437	AID7369-fq1
ptyr438	AID0900-fq1
ptyr438	AID2657-fq1
ptyr438	AID3276-fq1
ptyr438	AID8967-fq1
ptyr438	AID8149-fq1
ptyr438	AID8149-fq2
ptyr438	AID7735-fq1
ptyr438	AID2540-fq1
ptyr438	AID5165-fq1
ptyr438	AID0230-fq1
ptyr438	AID8534-fq1
ptyr439	AID0510-fq1
ptyr439	AID4321-fq1
ptyr439	AID5468-fq1
ptyr439	AID5468-fq3
ptyr439	AID5468-fq2
ptyr439	AID2800-fq1
ptyr439	AID5527-fq2
ptyr439	AID8967-fq1
ptyr439	AID8209-fq1
ptyr439	AID5527-fq1
ptyr439	AID5303-fq1
ptyr439	AID8534-fq1
ptyr439	AID8762-fq1
ptyr43	AID0914-fq1
ptyr43	AID1418-fq1
ptyr43	AID0927-fq1
ptyr43	AID0927-fq2
ptyr43	AID6615-fq2
ptyr43	AID3883-fq1
ptyr43	AID4653-fq1
ptyr43	AID2284-fq1
ptyr43	AID8027-fq2
ptyr43	AID8027-fq1
ptyr43	AID6615-fq1
ptyr440	AID0116-fq1
ptyr440	AID1606-fq1
ptyr440	AID1606-fq2
ptyr440	AID2090-fq1
ptyr440	AID4562-fq1
ptyr440	AID7603-fq1
ptyr440	AID6492-fq1
ptyr440	AID8927-fq1
ptyr440	AID5875-fq1
ptyr440	AID8092-fq1
ptyr440	AID4966-fq1
ptyr441	AID0331-fq1
ptyr441	AID0331-fq2
ptyr441	AID6337-fq1
ptyr441	AID6337-fq2
ptyr441	AID3330-fq1
ptyr441	AID7537-fq1
ptyr441	AID5354-fq1
ptyr441	AID0372-fq1
ptyr441	AID4715-fq1
ptyr441	AID8248-fq1
ptyr441	AID0754-fq1
ptyr441	AID5288-fq1
ptyr442	AID2140-fq1
ptyr442	AID5395-fq1
ptyr442	AID5395-fq2
ptyr442	AID8269-fq1
ptyr442	AID5505-fq1
ptyr442	AID5505-fq2
ptyr442	AID8003-fq1
ptyr442	AID8003-fq3
ptyr442	AID8003-fq2
ptyr442	AID6435-fq1
ptyr442	AID3541-fq1
ptyr442	AID2880-fq1
ptyr442	AID0180-fq1
ptyr442	AID9055-fq1
ptyr443	AID0510-fq1
ptyr443	AID0543-fq1
ptyr443	AID0543-fq2
ptyr443	AID2800-fq1
ptyr443	AID4321-fq1
ptyr443	AID5106-fq1
ptyr443	AID5468-fq1
ptyr443	AID5468-fq2
ptyr443	AID5468-fq3
ptyr443	AID5527-fq2
ptyr443	AID8209-fq1
ptyr443	AID5527-fq1
ptyr443	AID5303-fq1
ptyr443	AID8762-fq1
ptyr444	AID0339-fq1
ptyr444	AID3719-fq1
ptyr444	AID1187-fq1
ptyr444	AID7591-fq2
ptyr444	AID2244-fq1
ptyr444	AID2421-fq1
ptyr444	AID5594-fq2
ptyr444	AID2421-fq2
ptyr444	AID3734-fq1
ptyr444	AID5594-fq1
ptyr444	AID9003-fq1
ptyr444	AID9003-fq2
ptyr444	AID7591-fq1
ptyr444	AID7362-fq1
ptyr445	AID1634-fq1
ptyr445	AID3470-fq1
ptyr445	AID3470-fq2
ptyr445	AID3915-fq1
ptyr445	AID3915-fq2
ptyr445	AID5409-fq1
ptyr445	AID7881-fq1
ptyr445	AID8622-fq1
ptyr445	AID8449-fq1
ptyr445	AID3068-fq1
ptyr445	AID5872-fq1
ptyr445	AID5076-fq1
ptyr446	AID0255-fq3
ptyr446	AID1167-fq1
ptyr446	AID4608-fq1
ptyr446	AID5741-fq1
ptyr446	AID1501-fq1
ptyr446	AID7588-fq1
ptyr446	AID1167-fq2
ptyr446	AID0255-fq1
ptyr446	AID2449-fq1
ptyr446	AID5998-fq1
ptyr446	AID0255-fq2
ptyr446	AID4714-fq1
ptyr446	AID4514-fq1
ptyr447	AID0423-fq1
ptyr447	AID2444-fq1
ptyr447	AID5440-fq1
ptyr447	AID2692-fq1
ptyr447	AID5178-fq1
ptyr447	AID6815-fq1
ptyr447	AID2789-fq1
ptyr447	AID2789-fq2
ptyr447	AID8221-fq1
ptyr447	AID7229-fq1
ptyr447	AID3448-fq1
ptyr447	AID8255-fq1
ptyr448	AID1308-fq1
ptyr448	AID2949-fq1
ptyr448	AID5754-fq2
ptyr448	AID5754-fq1
ptyr448	AID5754-fq3
ptyr448	AID5754-fq5
ptyr448	AID5754-fq4
ptyr448	AID3022-fq1
ptyr448	AID8264-fq1
ptyr448	AID8264-fq2
ptyr448	AID4808-fq1
ptyr448	AID6046-fq1
ptyr448	AID3136-fq1
ptyr448	AID3374-fq1
ptyr448	AID3374-fq2
ptyr448	AID1702-fq1
ptyr448	AID8227-fq1
ptyr449	AID1308-fq1
ptyr449	AID2949-fq1
ptyr449	AID5754-fq2
ptyr449	AID5754-fq1
ptyr449	AID5754-fq3
ptyr449	AID5754-fq5
ptyr449	AID5754-fq4
ptyr449	AID3022-fq1
ptyr449	AID8264-fq1
ptyr449	AID8264-fq2
ptyr449	AID4808-fq1
ptyr449	AID6046-fq1
ptyr449	AID3136-fq1
ptyr449	AID3374-fq1
ptyr449	AID3374-fq2
ptyr449	AID1702-fq1
ptyr449	AID8227-fq1
ptyr44	AID1534-fq1
ptyr44	AID6937-fq1
ptyr44	AID3302-fq1
ptyr44	AID6257-fq1
ptyr44	AID6257-fq2
ptyr44	AID1557-fq1
ptyr44	AID5506-fq1
ptyr44	AID5506-fq2
ptyr44	AID2831-fq1
ptyr44	AID5236-fq1
ptyr450	AID1308-fq1
ptyr450	AID2949-fq1
ptyr450	AID5754-fq2
ptyr450	AID5754-fq1
ptyr450	AID5754-fq3
ptyr450	AID5754-fq5
ptyr450	AID5754-fq4
ptyr450	AID3022-fq1
ptyr450	AID8264-fq1
ptyr450	AID8264-fq2
ptyr450	AID4808-fq1
ptyr450	AID6046-fq1
ptyr450	AID3136-fq1
ptyr450	AID3374-fq1
ptyr450	AID3374-fq2
ptyr450	AID1702-fq1
ptyr450	AID8227-fq1
ptyr451	AID0436-fq1
ptyr451	AID8936-fq1
ptyr451	AID0436-fq2
ptyr451	AID8936-fq2
ptyr451	AID1120-fq1
ptyr451	AID6556-fq1
ptyr451	AID4745-fq1
ptyr451	AID5623-fq1
ptyr451	AID8624-fq1
ptyr451	AID8605-fq1
ptyr451	AID8624-fq2
ptyr451	AID5453-fq1
ptyr451	AID1262-fq1
ptyr451	AID7700-fq1
ptyr452	AID0523-fq1
ptyr452	AID6400-fq2
ptyr452	AID3131-fq1
ptyr452	AID3131-fq2
ptyr452	AID7971-fq1
ptyr452	AID1132-fq1
ptyr452	AID2165-fq1
ptyr452	AID4400-fq1
ptyr452	AID6400-fq1
ptyr452	AID2806-fq1
ptyr452	AID3969-fq1
ptyr452	AID5103-fq1
ptyr453	AID0915-fq1
ptyr453	AID6523-fq1
ptyr453	AID8604-fq1
ptyr453	AID1757-fq1
ptyr453	AID3722-fq2
ptyr453	AID5337-fq1
ptyr453	AID7235-fq2
ptyr453	AID4038-fq1
ptyr453	AID8161-fq1
ptyr453	AID5917-fq1
ptyr453	AID4237-fq1
ptyr453	AID7235-fq1
ptyr453	AID5831-fq1
ptyr453	AID3722-fq1
ptyr454	AID0510-fq1
ptyr454	AID0543-fq1
ptyr454	AID0543-fq2
ptyr454	AID2800-fq1
ptyr454	AID4321-fq1
ptyr454	AID8967-fq1
ptyr454	AID5468-fq1
ptyr454	AID5468-fq2
ptyr454	AID5468-fq3
ptyr454	AID5527-fq2
ptyr454	AID5274-fq1
ptyr454	AID8209-fq1
ptyr454	AID5527-fq1
ptyr454	AID5303-fq1
ptyr454	AID8534-fq1
ptyr454	AID8762-fq1
ptyr455	AID0900-fq1
ptyr455	AID3979-fq1
ptyr455	AID6046-fq1
ptyr455	AID2657-fq1
ptyr455	AID8264-fq1
ptyr455	AID8264-fq2
ptyr455	AID4808-fq1
ptyr455	AID4452-fq1
ptyr455	AID4452-fq2
ptyr455	AID6357-fq1
ptyr455	AID2941-fq1
ptyr455	AID6066-fq1
ptyr455	AID3374-fq1
ptyr455	AID3374-fq2
ptyr455	AID1702-fq1
ptyr456	AID0382-fq1
ptyr456	AID6380-fq1
ptyr456	AID0475-fq3
ptyr456	AID2925-fq1
ptyr456	AID2925-fq2
ptyr456	AID3310-fq1
ptyr456	AID3206-fq1
ptyr456	AID6481-fq1
ptyr456	AID6823-fq1
ptyr456	AID7323-fq1
ptyr456	AID3122-fq1
ptyr456	AID7296-fq1
ptyr456	AID2925-fq3
ptyr456	AID4334-fq1
ptyr456	AID0475-fq1
ptyr456	AID0475-fq2
ptyr457	AID0039-fq1
ptyr457	AID0039-fq2
ptyr457	AID8583-fq1
ptyr457	AID4545-fq1
ptyr457	AID9047-fq1
ptyr457	AID5909-fq2
ptyr457	AID6594-fq1
ptyr457	AID6153-fq1
ptyr457	AID4925-fq1
ptyr457	AID4925-fq2
ptyr457	AID6097-fq1
ptyr457	AID6891-fq1
ptyr457	AID2266-fq1
ptyr457	AID2324-fq1
ptyr457	AID5909-fq1
ptyr457	AID6275-fq1
ptyr458	AID0110-fq1
ptyr458	AID1535-fq1
ptyr458	AID8989-fq1
ptyr458	AID8989-fq2
ptyr458	AID8209-fq1
ptyr458	AID3922-fq1
ptyr458	AID5186-fq2
ptyr458	AID1341-fq1
ptyr458	AID0510-fq1
ptyr458	AID4026-fq1
ptyr458	AID4026-fq2
ptyr458	AID8569-fq1
ptyr458	AID5274-fq1
ptyr458	AID8762-fq1
ptyr458	AID4205-fq1
ptyr458	AID5186-fq1
ptyr459	AID0116-fq1
ptyr459	AID1606-fq1
ptyr459	AID1606-fq2
ptyr459	AID5875-fq1
ptyr459	AID8092-fq1
ptyr459	AID2949-fq1
ptyr459	AID7050-fq1
ptyr459	AID8927-fq1
ptyr459	AID4562-fq1
ptyr459	AID7603-fq1
ptyr459	AID6492-fq1
ptyr459	AID4808-fq1
ptyr459	AID4966-fq1
ptyr459	AID2978-fq1
ptyr45	AID1104-fq1
ptyr45	AID3130-fq2
ptyr45	AID1874-fq1
ptyr45	AID4188-fq1
ptyr45	AID6085-fq2
ptyr45	AID6085-fq1
ptyr45	AID6753-fq1
ptyr45	AID1104-fq2
ptyr45	AID5861-fq1
ptyr45	AID3099-fq1
ptyr45	AID3130-fq1
ptyr460	AID0980-fq1
ptyr460	AID6540-fq1
ptyr460	AID4180-fq1
ptyr460	AID2333-fq1
ptyr460	AID4180-fq2
ptyr460	AID6884-fq1
ptyr460	AID1944-fq1
ptyr460	AID3395-fq1
ptyr460	AID3726-fq1
ptyr460	AID5256-fq2
ptyr460	AID5256-fq1
ptyr460	AID4505-fq1
ptyr460	AID4505-fq2
ptyr460	AID3726-fq2
ptyr460	AID2272-fq1
ptyr460	AID9108-fq1
ptyr460	AID8244-fq2
ptyr460	AID8244-fq1
ptyr461	AID0403-fq1
ptyr461	AID0921-fq1
ptyr461	AID5791-fq1
ptyr461	AID6495-fq1
ptyr461	AID0921-fq2
ptyr461	AID3394-fq1
ptyr461	AID4469-fq1
ptyr461	AID5808-fq1
ptyr461	AID7727-fq1
ptyr461	AID8102-fq1
ptyr461	AID1472-fq1
ptyr461	AID6606-fq1
ptyr461	AID4080-fq1
ptyr461	AID8644-fq1
ptyr462	AID1012-fq1
ptyr462	AID6624-fq1
ptyr462	AID1012-fq2
ptyr462	AID3100-fq1
ptyr462	AID6442-fq1
ptyr462	AID6442-fq2
ptyr462	AID1899-fq1
ptyr462	AID3858-fq1
ptyr462	AID3151-fq1
ptyr462	AID3989-fq1
ptyr462	AID3989-fq2
ptyr462	AID3171-fq1
ptyr462	AID3663-fq1
ptyr462	AID3663-fq2
ptyr462	AID8483-fq1
ptyr462	AID7507-fq1
ptyr462	AID7901-fq1
ptyr462	AID1320-fq1
ptyr463	AID0188-fq1
ptyr463	AID2669-fq1
ptyr463	AID0917-fq1
ptyr463	AID3906-fq1
ptyr463	AID3906-fq2
ptyr463	AID1292-fq1
ptyr463	AID8584-fq1
ptyr463	AID0323-fq1
ptyr463	AID8625-fq1
ptyr463	AID6001-fq1
ptyr463	AID6001-fq2
ptyr463	AID8419-fq1
ptyr463	AID3728-fq1
ptyr463	AID5716-fq1
ptyr463	AID6088-fq1
ptyr463	AID8940-fq1
ptyr464	AID0104-fq1
ptyr464	AID0104-fq2
ptyr464	AID8945-fq1
ptyr464	AID0680-fq1
ptyr464	AID0955-fq1
ptyr464	AID5153-fq1
ptyr464	AID5153-fq2
ptyr464	AID6447-fq1
ptyr464	AID5757-fq1
ptyr464	AID1907-fq1
ptyr464	AID6513-fq1
ptyr464	AID6325-fq1
ptyr464	AID8945-fq2
ptyr464	AID7923-fq1
ptyr464	AID2070-fq1
ptyr464	AID2070-fq2
ptyr464	AID4028-fq1
ptyr464	AID1879-fq1
ptyr465	AID1800-fq1
ptyr465	AID8787-fq1
ptyr465	AID5069-fq1
ptyr465	AID5069-fq2
ptyr465	AID8994-fq1
ptyr465	AID4816-fq1
ptyr465	AID4816-fq2
ptyr465	AID4877-fq1
ptyr465	AID3155-fq1
ptyr465	AID4047-fq1
ptyr465	AID5951-fq1
ptyr465	AID6473-fq1
ptyr465	AID7794-fq1
ptyr465	AID4890-fq1
ptyr465	AID4787-fq1
ptyr465	AID4787-fq2
ptyr465	AID5098-fq2
ptyr465	AID1524-fq1
ptyr465	AID5098-fq1
ptyr466	AID0116-fq1
ptyr466	AID1606-fq1
ptyr466	AID1606-fq2
ptyr466	AID2090-fq1
ptyr466	AID4196-fq1
ptyr466	AID5820-fq1
ptyr466	AID3721-fq1
ptyr466	AID7603-fq1
ptyr466	AID4562-fq1
ptyr466	AID6492-fq1
ptyr466	AID8927-fq1
ptyr466	AID4328-fq1
ptyr466	AID8092-fq1
ptyr466	AID5875-fq1
ptyr466	AID4966-fq1
ptyr466	AID0875-fq1
ptyr467	AID0842-fq1
ptyr467	AID8935-fq1
ptyr467	AID8716-fq1
ptyr467	AID8716-fq2
ptyr467	AID1645-fq1
ptyr467	AID6355-fq1
ptyr467	AID6355-fq2
ptyr467	AID1966-fq1
ptyr467	AID8976-fq1
ptyr467	AID7159-fq1
ptyr467	AID7159-fq2
ptyr467	AID8851-fq1
ptyr467	AID5670-fq1
ptyr467	AID7673-fq1
ptyr467	AID2097-fq1
ptyr467	AID2097-fq2
ptyr467	AID2097-fq3
ptyr467	AID5255-fq1
ptyr467	AID7133-fq1
ptyr467	AID1966-fq2
ptyr468	AID0110-fq1
ptyr468	AID1535-fq1
ptyr468	AID8989-fq2
ptyr468	AID8989-fq1
ptyr468	AID2808-fq1
ptyr468	AID3136-fq1
ptyr468	AID3374-fq2
ptyr468	AID3374-fq1
ptyr468	AID1308-fq1
ptyr468	AID2949-fq1
ptyr468	AID5754-fq1
ptyr468	AID5754-fq3
ptyr468	AID5754-fq4
ptyr468	AID5754-fq5
ptyr468	AID5754-fq2
ptyr468	AID8264-fq1
ptyr468	AID8264-fq2
ptyr468	AID6046-fq1
ptyr468	AID4808-fq1
ptyr468	AID1702-fq1
ptyr468	AID8227-fq1
ptyr468	AID4205-fq1
ptyr469	AID0510-fq1
ptyr469	AID4321-fq1
ptyr469	AID8967-fq1
ptyr469	AID0900-fq1
ptyr469	AID5468-fq1
ptyr469	AID5468-fq2
ptyr469	AID5468-fq3
ptyr469	AID5527-fq2
ptyr469	AID5106-fq1
ptyr469	AID2800-fq1
ptyr469	AID2657-fq1
ptyr469	AID8149-fq1
ptyr469	AID8149-fq2
ptyr469	AID8209-fq1
ptyr469	AID5527-fq1
ptyr469	AID5303-fq1
ptyr469	AID5165-fq1
ptyr469	AID8534-fq1
ptyr469	AID8762-fq1
ptyr46	AID1258-fq2
ptyr46	AID6586-fq1
ptyr46	AID7838-fq1
ptyr46	AID8086-fq1
ptyr46	AID4151-fq1
ptyr46	AID5678-fq1
ptyr46	AID4151-fq2
ptyr46	AID4780-fq1
ptyr46	AID8710-fq1
ptyr46	AID1258-fq1
ptyr46	AID7838-fq2
ptyr470	AID1151-fq1
ptyr470	AID3682-fq1
ptyr470	AID4157-fq1
ptyr470	AID1722-fq1
ptyr470	AID2753-fq1
ptyr470	AID2753-fq2
ptyr470	AID6616-fq1
ptyr470	AID7554-fq1
ptyr470	AID8061-fq1
ptyr470	AID2269-fq1
ptyr470	AID5769-fq1
ptyr470	AID6652-fq1
ptyr470	AID6546-fq1
ptyr470	AID8702-fq1
ptyr470	AID1847-fq1
ptyr470	AID5653-fq1
ptyr470	AID8702-fq2
ptyr471	AID0116-fq1
ptyr471	AID1606-fq1
ptyr471	AID1606-fq2
ptyr471	AID2090-fq1
ptyr471	AID4196-fq1
ptyr471	AID5820-fq1
ptyr471	AID3721-fq1
ptyr471	AID7603-fq1
ptyr471	AID4059-fq1
ptyr471	AID6492-fq1
ptyr471	AID8927-fq1
ptyr471	AID4562-fq1
ptyr471	AID4328-fq1
ptyr471	AID8092-fq1
ptyr471	AID5875-fq1
ptyr471	AID4966-fq1
ptyr471	AID0875-fq1
ptyr472	AID0094-fq1
ptyr472	AID8253-fq1
ptyr472	AID6183-fq1
ptyr472	AID5707-fq1
ptyr472	AID0667-fq1
ptyr472	AID2909-fq1
ptyr472	AID4879-fq1
ptyr472	AID6183-fq3
ptyr472	AID6183-fq2
ptyr472	AID8840-fq1
ptyr472	AID8840-fq2
ptyr472	AID1753-fq1
ptyr472	AID6476-fq1
ptyr472	AID6476-fq2
ptyr472	AID7608-fq1
ptyr472	AID7449-fq1
ptyr472	AID7449-fq2
ptyr472	AID3875-fq1
